Uni,Caseload,Uni_Rate,Labour_Market_Region,Education_level,Year
1,6,12.14,MACEDON RANGES,EDU_LVL_UNI,2014
1,26,52.61,MACEDON RANGES,EDU_LVL_UNI,2014
1,8,41.15,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,14,72.01,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,13,10.25,MANNINGHAM,EDU_LVL_UNI,2014
1,1,0.79,MANNINGHAM,EDU_LVL_UNI,2014
1,29,31.29,MARIBYRNONG,EDU_LVL_UNI,2014
1,2,2.16,MARIBYRNONG,EDU_LVL_UNI,2014
1,26,22.02,MAROONDAH,EDU_LVL_UNI,2014
1,5,4.24,MAROONDAH,EDU_LVL_UNI,2014
1,39,22.39,MELBOURNE,EDU_LVL_UNI,2014
1,1,0.57,MELBOURNE,EDU_LVL_UNI,2014
1,70,45.06,MELTON,EDU_LVL_UNI,2014
1,2,1.29,MELTON,EDU_LVL_UNI,2014
1,7,4.51,MELTON,EDU_LVL_UNI,2014
1,43,77.45,MILDURA,EDU_LVL_UNI,2014
1,13,23.42,MILDURA,EDU_LVL_UNI,2014
1,30,67.95,MITCHELL,EDU_LVL_UNI,2014
1,4,9.06,MITCHELL,EDU_LVL_UNI,2014
1,9,20.38,MITCHELL,EDU_LVL_UNI,2014
1,3,28.4,STRATHBOGIE,EDU_LVL_UNI,2014
1,1,9.47,STRATHBOGIE,EDU_LVL_UNI,2014
1,2,18.93,STRATHBOGIE,EDU_LVL_UNI,2014
1,43,21.47,MONASH,EDU_LVL_UNI,2014
1,33,25.68,MOONEE VALLEY,EDU_LVL_UNI,2014
1,14,60.89,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,9,39.14,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,11,69.38,HEPBURN,EDU_LVL_UNI,2014
1,1,6.31,HEPBURN,EDU_LVL_UNI,2014
1,5,31.53,HEPBURN,EDU_LVL_UNI,2014
1,26,75.54,MOORABOOL,EDU_LVL_UNI,2014
1,31,90.07,MOORABOOL,EDU_LVL_UNI,2014
1,39,21.59,MORELAND,EDU_LVL_UNI,2014
1,2,1.11,MORELAND,EDU_LVL_UNI,2014
1,3,1.66,MORELAND,EDU_LVL_UNI,2014
1,58,35.08,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,3,1.81,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,15,23.09,NILLUMBIK,EDU_LVL_UNI,2014
1,6,9.24,NILLUMBIK,EDU_LVL_UNI,2014
1,12,101.98,ARARAT,EDU_LVL_UNI,2014
1,6,50.99,ARARAT,EDU_LVL_UNI,2014
1,3,26.22,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,1,8.74,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,3,26.22,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,2,30.28,YARRIAMBIACK,EDU_LVL_UNI,2014
1,4,60.57,YARRIAMBIACK,EDU_LVL_UNI,2014
1,27,23.94,PORT PHILLIP,EDU_LVL_UNI,2014
1,12,61.12,GLENELG,EDU_LVL_UNI,2014
1,1,5.09,GLENELG,EDU_LVL_UNI,2014
1,3,15.28,GLENELG,EDU_LVL_UNI,2014
1,7,43.87,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,1,6.27,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,8,50.14,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,23,19.8,STONNINGTON,EDU_LVL_UNI,2014
1,17,79.16,COLAC-OTWAY,EDU_LVL_UNI,2014
1,4,18.62,COLAC-OTWAY,EDU_LVL_UNI,2014
1,8,24.88,SURF COAST,EDU_LVL_UNI,2014
1,3,9.33,SURF COAST,EDU_LVL_UNI,2014
1,1,16.44,BULOKE,EDU_LVL_UNI,2014
1,3,49.33,BULOKE,EDU_LVL_UNI,2014
1,4,37.94,GANNAWARRA,EDU_LVL_UNI,2014
1,1,9.49,GANNAWARRA,EDU_LVL_UNI,2014
1,11,104.34,GANNAWARRA,EDU_LVL_UNI,2014
1,7,33.56,SWAN HILL,EDU_LVL_UNI,2014
1,21,100.69,SWAN HILL,EDU_LVL_UNI,2014
1,2,15.84,ALPINE,EDU_LVL_UNI,2014
1,4,31.67,ALPINE,EDU_LVL_UNI,2014
1,24,81.06,MOIRA,EDU_LVL_UNI,2014
1,1,3.38,MOIRA,EDU_LVL_UNI,2014
1,17,57.42,MOIRA,EDU_LVL_UNI,2014
1,4,13.77,WANGARATTA,EDU_LVL_UNI,2014
1,4,13.77,WANGARATTA,EDU_LVL_UNI,2014
1,6,37.51,CORANGAMITE,EDU_LVL_UNI,2014
1,1,6.25,CORANGAMITE,EDU_LVL_UNI,2014
1,3,17.85,MOYNE,EDU_LVL_UNI,2014
1,4,23.8,MOYNE,EDU_LVL_UNI,2014
1,22,63.03,WARRNAMBOOL,EDU_LVL_UNI,2014
1,7,20.05,WARRNAMBOOL,EDU_LVL_UNI,2014
1,13,29.5,WELLINGTON,EDU_LVL_UNI,2014
1,32,72.61,WELLINGTON,EDU_LVL_UNI,2014
1,29,16.43,WHITEHORSE,EDU_LVL_UNI,2014
1,78,34.94,WHITTLESEA,EDU_LVL_UNI,2014
1,7,3.14,WHITTLESEA,EDU_LVL_UNI,2014
1,6,2.69,WHITTLESEA,EDU_LVL_UNI,2014
1,13,79.48,INDIGO,EDU_LVL_UNI,2014
1,1,6.11,INDIGO,EDU_LVL_UNI,2014
1,4,24.46,INDIGO,EDU_LVL_UNI,2014
1,1,16.72,TOWONG,EDU_LVL_UNI,2014
1,1,16.72,TOWONG,EDU_LVL_UNI,2014
1,2,33.43,TOWONG,EDU_LVL_UNI,2014
1,26,62.68,WODONGA,EDU_LVL_UNI,2014
1,2,4.82,WODONGA,EDU_LVL_UNI,2014
1,2,4.82,WODONGA,EDU_LVL_UNI,2014
1,57,22.21,WYNDHAM,EDU_LVL_UNI,2014
1,2,0.78,WYNDHAM,EDU_LVL_UNI,2014
1,28,28.5,YARRA,EDU_LVL_UNI,2014
1,46,29.05,YARRA RANGES,EDU_LVL_UNI,2014
1,3,1.89,YARRA RANGES,EDU_LVL_UNI,2014
1,81,51.15,YARRA RANGES,EDU_LVL_UNI,2014
1,930,865.63,BALLARAT,EDU_LVL_UNI,2014
1,63,58.64,BALLARAT,EDU_LVL_UNI,2014
1,4,3.72,BALLARAT,EDU_LVL_UNI,2014
1,21,284.22,PYRENEES,EDU_LVL_UNI,2014
1,1,13.53,PYRENEES,EDU_LVL_UNI,2014
1,536,409.51,BANYULE,EDU_LVL_UNI,2014
1,36,27.5,BANYULE,EDU_LVL_UNI,2014
1,9,6.88,BANYULE,EDU_LVL_UNI,2014
1,195,556.75,BASS COAST,EDU_LVL_UNI,2014
1,9,25.7,BASS COAST,EDU_LVL_UNI,2014
1,2,5.71,BASS COAST,EDU_LVL_UNI,2014
1,107,363.9,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,4,13.6,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,3,10.2,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,266,513.79,BAW BAW,EDU_LVL_UNI,2014
1,26,50.22,BAW BAW,EDU_LVL_UNI,2014
1,3,5.79,BAW BAW,EDU_LVL_UNI,2014
1,97,693.99,BENALLA,EDU_LVL_UNI,2014
1,8,57.24,BENALLA,EDU_LVL_UNI,2014
1,4,28.62,BENALLA,EDU_LVL_UNI,2014
1,45,506.71,MANSFIELD,EDU_LVL_UNI,2014
1,2,22.52,MANSFIELD,EDU_LVL_UNI,2014
1,66,461.09,MURRINDINDI,EDU_LVL_UNI,2014
1,4,27.94,MURRINDINDI,EDU_LVL_UNI,2014
1,2,13.97,MURRINDINDI,EDU_LVL_UNI,2014
1,710,613.35,GREATER BENDIGO,EDU_LVL_UNI,2014
1,43,37.15,GREATER BENDIGO,EDU_LVL_UNI,2014
1,21,18.14,GREATER BENDIGO,EDU_LVL_UNI,2014
1,425,234.24,BOROONDARA,EDU_LVL_UNI,2014
1,48,26.46,BOROONDARA,EDU_LVL_UNI,2014
1,3,1.65,BOROONDARA,EDU_LVL_UNI,2014
1,1069,508.29,BRIMBANK,EDU_LVL_UNI,2014
1,28,13.31,BRIMBANK,EDU_LVL_UNI,2014
1,8,3.8,BRIMBANK,EDU_LVL_UNI,2014
1,262,697.82,CAMPASPE,EDU_LVL_UNI,2014
1,3,7.99,CAMPASPE,EDU_LVL_UNI,2014
1,4,10.65,CAMPASPE,EDU_LVL_UNI,2014
1,399,368.99,CARDINIA,EDU_LVL_UNI,2014
1,30,27.74,CARDINIA,EDU_LVL_UNI,2014
1,2,1.85,CARDINIA,EDU_LVL_UNI,2014
1,1261,369.96,CASEY,EDU_LVL_UNI,2014
1,67,19.66,CASEY,EDU_LVL_UNI,2014
1,8,2.35,CASEY,EDU_LVL_UNI,2014
1,122,928.86,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,9,68.52,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,31,413.63,LODDON,EDU_LVL_UNI,2014
1,1,13.34,LODDON,EDU_LVL_UNI,2014
1,833,517.5,DAREBIN,EDU_LVL_UNI,2014
1,92,57.16,DAREBIN,EDU_LVL_UNI,2014
1,6,3.73,DAREBIN,EDU_LVL_UNI,2014
1,350,751.43,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,27,57.97,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,4,8.59,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,931,655.9,FRANKSTON,EDU_LVL_UNI,2014
1,122,85.95,FRANKSTON,EDU_LVL_UNI,2014
1,16,11.27,FRANKSTON,EDU_LVL_UNI,2014
1,1653,658.95,GREATER GEELONG,EDU_LVL_UNI,2014
1,220,87.7,GREATER GEELONG,EDU_LVL_UNI,2014
1,10,3.99,GREATER GEELONG,EDU_LVL_UNI,2014
1,14,466.38,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,2,66.63,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,330,314.01,BAYSIDE,EDU_LVL_UNI,2014
1,58,55.19,BAYSIDE,EDU_LVL_UNI,2014
1,5,4.76,BAYSIDE,EDU_LVL_UNI,2014
1,396,257.04,GLEN EIRA,EDU_LVL_UNI,2014
1,122,79.19,GLEN EIRA,EDU_LVL_UNI,2014
1,5,3.25,GLEN EIRA,EDU_LVL_UNI,2014
1,1051,628.95,GREATER DANDENONG,EDU_LVL_UNI,2014
1,26,15.56,GREATER DANDENONG,EDU_LVL_UNI,2014
1,7,4.19,GREATER DANDENONG,EDU_LVL_UNI,2014
1,588,887.04,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,30,45.26,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,3,4.53,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,484,502.28,HOBSONS BAY,EDU_LVL_UNI,2014
1,18,18.68,HOBSONS BAY,EDU_LVL_UNI,2014
1,1,1.04,HOBSONS BAY,EDU_LVL_UNI,2014
1,33,586.89,HINDMARSH,EDU_LVL_UNI,2014
1,151,758.1,HORSHAM,EDU_LVL_UNI,2014
1,16,80.33,HORSHAM,EDU_LVL_UNI,2014
1,1,5.02,HORSHAM,EDU_LVL_UNI,2014
1,8,208.71,WEST WIMMERA,EDU_LVL_UNI,2014
1,1154,510.61,HUME,EDU_LVL_UNI,2014
1,23,10.18,HUME,EDU_LVL_UNI,2014
1,15,6.64,HUME,EDU_LVL_UNI,2014
1,591,361.21,KINGSTON,EDU_LVL_UNI,2014
1,120,73.34,KINGSTON,EDU_LVL_UNI,2014
1,9,5.5,KINGSTON,EDU_LVL_UNI,2014
1,634,387.07,KNOX,EDU_LVL_UNI,2014
1,61,37.24,KNOX,EDU_LVL_UNI,2014
1,9,5.49,KNOX,EDU_LVL_UNI,2014
1,1157,1543.16,LATROBE,EDU_LVL_UNI,2014
1,33,44.01,LATROBE,EDU_LVL_UNI,2014
1,4,5.34,LATROBE,EDU_LVL_UNI,2014
1,133,269.14,MACEDON RANGES,EDU_LVL_UNI,2014
1,11,22.26,MACEDON RANGES,EDU_LVL_UNI,2014
1,2,4.05,MACEDON RANGES,EDU_LVL_UNI,2014
1,64,329.19,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,15,77.15,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,257,202.61,MANNINGHAM,EDU_LVL_UNI,2014
1,10,7.88,MANNINGHAM,EDU_LVL_UNI,2014
1,6,4.73,MANNINGHAM,EDU_LVL_UNI,2014
1,519,560,MARIBYRNONG,EDU_LVL_UNI,2014
1,36,38.84,MARIBYRNONG,EDU_LVL_UNI,2014
1,2,2.16,MARIBYRNONG,EDU_LVL_UNI,2014
1,465,393.9,MAROONDAH,EDU_LVL_UNI,2014
1,29,24.57,MAROONDAH,EDU_LVL_UNI,2014
1,6,5.08,MAROONDAH,EDU_LVL_UNI,2014
1,1626,933.5,MELBOURNE,EDU_LVL_UNI,2014
1,155,88.99,MELBOURNE,EDU_LVL_UNI,2014
1,14,8.04,MELBOURNE,EDU_LVL_UNI,2014
1,711,457.66,MELTON,EDU_LVL_UNI,2014
1,14,9.01,MELTON,EDU_LVL_UNI,2014
1,5,3.22,MELTON,EDU_LVL_UNI,2014
1,518,933.01,MILDURA,EDU_LVL_UNI,2014
1,30,54.04,MILDURA,EDU_LVL_UNI,2014
1,4,7.2,MILDURA,EDU_LVL_UNI,2014
1,309,699.88,MITCHELL,EDU_LVL_UNI,2014
1,23,52.09,MITCHELL,EDU_LVL_UNI,2014
1,5,11.32,MITCHELL,EDU_LVL_UNI,2014
1,42,397.56,STRATHBOGIE,EDU_LVL_UNI,2014
1,643,321.02,MONASH,EDU_LVL_UNI,2014
1,79,39.44,MONASH,EDU_LVL_UNI,2014
1,3,1.5,MONASH,EDU_LVL_UNI,2014
1,457,355.58,MOONEE VALLEY,EDU_LVL_UNI,2014
1,37,28.79,MOONEE VALLEY,EDU_LVL_UNI,2014
1,7,5.45,MOONEE VALLEY,EDU_LVL_UNI,2014
1,36,156.57,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,70,441.49,HEPBURN,EDU_LVL_UNI,2014
1,9,56.76,HEPBURN,EDU_LVL_UNI,2014
1,3,18.92,HEPBURN,EDU_LVL_UNI,2014
1,170,493.91,MOORABOOL,EDU_LVL_UNI,2014
1,7,20.34,MOORABOOL,EDU_LVL_UNI,2014
1,1,2.91,MOORABOOL,EDU_LVL_UNI,2014
1,758,419.54,MORELAND,EDU_LVL_UNI,2014
1,65,35.98,MORELAND,EDU_LVL_UNI,2014
1,5,2.77,MORELAND,EDU_LVL_UNI,2014
1,802,485.14,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,116,70.17,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,6,3.63,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,129,198.56,NILLUMBIK,EDU_LVL_UNI,2014
1,28,43.1,NILLUMBIK,EDU_LVL_UNI,2014
1,104,883.81,ARARAT,EDU_LVL_UNI,2014
1,3,25.49,ARARAT,EDU_LVL_UNI,2014
1,1,8.5,ARARAT,EDU_LVL_UNI,2014
1,50,437.03,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,5,43.7,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,56,847.92,YARRIAMBIACK,EDU_LVL_UNI,2014
1,1,15.14,YARRIAMBIACK,EDU_LVL_UNI,2014
1,717,635.82,PORT PHILLIP,EDU_LVL_UNI,2014
1,47,41.68,PORT PHILLIP,EDU_LVL_UNI,2014
1,9,7.98,PORT PHILLIP,EDU_LVL_UNI,2014
1,140,713.06,GLENELG,EDU_LVL_UNI,2014
1,1,5.09,GLENELG,EDU_LVL_UNI,2014
1,4,20.37,GLENELG,EDU_LVL_UNI,2014
1,91,570.37,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,5,31.34,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,3,18.8,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,570,490.81,STONNINGTON,EDU_LVL_UNI,2014
1,69,59.41,STONNINGTON,EDU_LVL_UNI,2014
1,8,6.89,STONNINGTON,EDU_LVL_UNI,2014
1,131,609.96,COLAC-OTWAY,EDU_LVL_UNI,2014
1,9,41.91,COLAC-OTWAY,EDU_LVL_UNI,2014
1,4,18.62,COLAC-OTWAY,EDU_LVL_UNI,2014
1,92,286.07,SURF COAST,EDU_LVL_UNI,2014
1,7,21.77,SURF COAST,EDU_LVL_UNI,2014
1,1,3.11,SURF COAST,EDU_LVL_UNI,2014
1,14,230.23,BULOKE,EDU_LVL_UNI,2014
1,61,578.6,GANNAWARRA,EDU_LVL_UNI,2014
1,1,9.49,GANNAWARRA,EDU_LVL_UNI,2014
1,174,834.31,SWAN HILL,EDU_LVL_UNI,2014
1,10,47.95,SWAN HILL,EDU_LVL_UNI,2014
1,4,19.18,SWAN HILL,EDU_LVL_UNI,2014
1,23,182.12,ALPINE,EDU_LVL_UNI,2014
1,8,63.35,ALPINE,EDU_LVL_UNI,2014
1,129,435.68,MOIRA,EDU_LVL_UNI,2014
1,1,3.38,MOIRA,EDU_LVL_UNI,2014
1,1,3.38,MOIRA,EDU_LVL_UNI,2014
1,212,730.01,WANGARATTA,EDU_LVL_UNI,2014
1,9,30.99,WANGARATTA,EDU_LVL_UNI,2014
1,2,6.89,WANGARATTA,EDU_LVL_UNI,2014
1,52,325.06,CORANGAMITE,EDU_LVL_UNI,2014
1,1,6.25,CORANGAMITE,EDU_LVL_UNI,2014
1,46,273.68,MOYNE,EDU_LVL_UNI,2014
1,4,23.8,MOYNE,EDU_LVL_UNI,2014
1,384,1100.16,WARRNAMBOOL,EDU_LVL_UNI,2014
1,17,48.7,WARRNAMBOOL,EDU_LVL_UNI,2014
1,3,8.59,WARRNAMBOOL,EDU_LVL_UNI,2014
1,313,710.2,WELLINGTON,EDU_LVL_UNI,2014
1,34,77.15,WELLINGTON,EDU_LVL_UNI,2014
1,8,18.15,WELLINGTON,EDU_LVL_UNI,2014
1,496,281.02,WHITEHORSE,EDU_LVL_UNI,2014
1,36,20.4,WHITEHORSE,EDU_LVL_UNI,2014
1,5,2.83,WHITEHORSE,EDU_LVL_UNI,2014
1,924,413.9,WHITTLESEA,EDU_LVL_UNI,2014
1,28,12.54,WHITTLESEA,EDU_LVL_UNI,2014
1,21,9.41,WHITTLESEA,EDU_LVL_UNI,2014
1,33,201.77,INDIGO,EDU_LVL_UNI,2014
1,1,6.11,INDIGO,EDU_LVL_UNI,2014
1,1,6.11,INDIGO,EDU_LVL_UNI,2014
1,30,501.51,TOWONG,EDU_LVL_UNI,2014
1,275,662.91,WODONGA,EDU_LVL_UNI,2014
1,10,24.11,WODONGA,EDU_LVL_UNI,2014
1,3,7.23,WODONGA,EDU_LVL_UNI,2014
1,830,323.47,WYNDHAM,EDU_LVL_UNI,2014
1,53,20.66,WYNDHAM,EDU_LVL_UNI,2014
1,4,1.56,WYNDHAM,EDU_LVL_UNI,2014
1,879,894.54,YARRA,EDU_LVL_UNI,2014
1,126,128.23,YARRA,EDU_LVL_UNI,2014
1,7,7.12,YARRA,EDU_LVL_UNI,2014
1,578,365.01,YARRA RANGES,EDU_LVL_UNI,2014
1,58,36.63,YARRA RANGES,EDU_LVL_UNI,2014
1,14,8.84,YARRA RANGES,EDU_LVL_UNI,2014
1,108,100.53,BALLARAT,EDU_LVL_UNI,2014
1,4,3.72,BALLARAT,EDU_LVL_UNI,2014
1,567,527.76,BALLARAT,EDU_LVL_UNI,2014
1,293,272.72,BALLARAT,EDU_LVL_UNI,2014
1,5,4.65,BALLARAT,EDU_LVL_UNI,2014
1,1,13.53,PYRENEES,EDU_LVL_UNI,2014
1,31,419.56,PYRENEES,EDU_LVL_UNI,2014
1,22,297.75,PYRENEES,EDU_LVL_UNI,2014
1,36,27.5,BANYULE,EDU_LVL_UNI,2014
1,688,525.65,BANYULE,EDU_LVL_UNI,2014
1,190,145.16,BANYULE,EDU_LVL_UNI,2014
1,1,0.76,BANYULE,EDU_LVL_UNI,2014
1,4,11.42,BASS COAST,EDU_LVL_UNI,2014
1,113,322.63,BASS COAST,EDU_LVL_UNI,2014
1,31,88.51,BASS COAST,EDU_LVL_UNI,2014
1,1,3.4,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,1,3.4,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,58,197.25,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,32,108.83,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,17,32.84,BAW BAW,EDU_LVL_UNI,2014
1,196,378.58,BAW BAW,EDU_LVL_UNI,2014
1,85,164.18,BAW BAW,EDU_LVL_UNI,2014
1,1,1.93,BAW BAW,EDU_LVL_UNI,2014
1,6,42.93,BENALLA,EDU_LVL_UNI,2014
1,26,186.02,BENALLA,EDU_LVL_UNI,2014
1,31,221.79,BENALLA,EDU_LVL_UNI,2014
1,14,157.64,MANSFIELD,EDU_LVL_UNI,2014
1,4,45.04,MANSFIELD,EDU_LVL_UNI,2014
1,4,27.94,MURRINDINDI,EDU_LVL_UNI,2014
1,47,328.35,MURRINDINDI,EDU_LVL_UNI,2014
1,28,195.61,MURRINDINDI,EDU_LVL_UNI,2014
1,49,42.33,GREATER BENDIGO,EDU_LVL_UNI,2014
1,6,5.18,GREATER BENDIGO,EDU_LVL_UNI,2014
1,310,267.8,GREATER BENDIGO,EDU_LVL_UNI,2014
1,214,184.87,GREATER BENDIGO,EDU_LVL_UNI,2014
1,62,34.17,BOROONDARA,EDU_LVL_UNI,2014
1,2,1.1,BOROONDARA,EDU_LVL_UNI,2014
1,708,390.22,BOROONDARA,EDU_LVL_UNI,2014
1,201,110.78,BOROONDARA,EDU_LVL_UNI,2014
1,131,62.29,BRIMBANK,EDU_LVL_UNI,2014
1,6,2.85,BRIMBANK,EDU_LVL_UNI,2014
1,1047,497.83,BRIMBANK,EDU_LVL_UNI,2014
1,443,210.64,BRIMBANK,EDU_LVL_UNI,2014
1,7,3.33,BRIMBANK,EDU_LVL_UNI,2014
1,27,71.91,CAMPASPE,EDU_LVL_UNI,2014
1,1,2.66,CAMPASPE,EDU_LVL_UNI,2014
1,151,402.18,CAMPASPE,EDU_LVL_UNI,2014
1,140,372.88,CAMPASPE,EDU_LVL_UNI,2014
1,1,2.66,CAMPASPE,EDU_LVL_UNI,2014
1,34,31.44,CARDINIA,EDU_LVL_UNI,2014
1,334,308.88,CARDINIA,EDU_LVL_UNI,2014
1,198,183.11,CARDINIA,EDU_LVL_UNI,2014
1,1,0.92,CARDINIA,EDU_LVL_UNI,2014
1,187,54.86,CASEY,EDU_LVL_UNI,2014
1,9,2.64,CASEY,EDU_LVL_UNI,2014
1,1030,302.19,CASEY,EDU_LVL_UNI,2014
1,353,103.56,CASEY,EDU_LVL_UNI,2014
1,2,0.59,CASEY,EDU_LVL_UNI,2014
1,41,312.16,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,20,152.27,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,1,13.34,LODDON,EDU_LVL_UNI,2014
1,32,426.97,LODDON,EDU_LVL_UNI,2014
1,31,413.63,LODDON,EDU_LVL_UNI,2014
1,48,29.82,DAREBIN,EDU_LVL_UNI,2014
1,4,2.49,DAREBIN,EDU_LVL_UNI,2014
1,1,0.62,DAREBIN,EDU_LVL_UNI,2014
1,940,583.98,DAREBIN,EDU_LVL_UNI,2014
1,391,242.91,DAREBIN,EDU_LVL_UNI,2014
1,3,1.86,DAREBIN,EDU_LVL_UNI,2014
1,26,55.82,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,2,4.29,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,1,2.15,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,115,246.9,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,43,92.32,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,1,2.15,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,97,68.34,FRANKSTON,EDU_LVL_UNI,2014
1,4,2.82,FRANKSTON,EDU_LVL_UNI,2014
1,547,385.37,FRANKSTON,EDU_LVL_UNI,2014
1,284,200.08,FRANKSTON,EDU_LVL_UNI,2014
1,3,2.11,FRANKSTON,EDU_LVL_UNI,2014
1,213,84.91,GREATER GEELONG,EDU_LVL_UNI,2014
1,3,1.2,GREATER GEELONG,EDU_LVL_UNI,2014
1,1115,444.48,GREATER GEELONG,EDU_LVL_UNI,2014
1,515,205.3,GREATER GEELONG,EDU_LVL_UNI,2014
1,7,2.79,GREATER GEELONG,EDU_LVL_UNI,2014
1,2,66.63,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,12,399.76,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,3,99.94,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,61,58.04,BAYSIDE,EDU_LVL_UNI,2014
1,3,2.85,BAYSIDE,EDU_LVL_UNI,2014
1,378,359.69,BAYSIDE,EDU_LVL_UNI,2014
1,128,121.8,BAYSIDE,EDU_LVL_UNI,2014
1,63,40.89,GLEN EIRA,EDU_LVL_UNI,2014
1,2,1.3,GLEN EIRA,EDU_LVL_UNI,2014
1,482,312.87,GLEN EIRA,EDU_LVL_UNI,2014
1,119,77.24,GLEN EIRA,EDU_LVL_UNI,2014
1,133,79.59,GREATER DANDENONG,EDU_LVL_UNI,2014
1,3,1.8,GREATER DANDENONG,EDU_LVL_UNI,2014
1,784,469.17,GREATER DANDENONG,EDU_LVL_UNI,2014
1,436,260.92,GREATER DANDENONG,EDU_LVL_UNI,2014
1,3,1.8,GREATER DANDENONG,EDU_LVL_UNI,2014
1,76,114.65,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,385,580.8,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,336,506.88,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,5,7.54,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,34,35.28,HOBSONS BAY,EDU_LVL_UNI,2014
1,2,2.08,HOBSONS BAY,EDU_LVL_UNI,2014
1,193,200.29,HOBSONS BAY,EDU_LVL_UNI,2014
1,145,150.48,HOBSONS BAY,EDU_LVL_UNI,2014
1,1,1.04,HOBSONS BAY,EDU_LVL_UNI,2014
1,1,17.78,HINDMARSH,EDU_LVL_UNI,2014
1,16,284.55,HINDMARSH,EDU_LVL_UNI,2014
1,7,124.49,HINDMARSH,EDU_LVL_UNI,2014
1,6,30.12,HORSHAM,EDU_LVL_UNI,2014
1,55,276.13,HORSHAM,EDU_LVL_UNI,2014
1,18,90.37,HORSHAM,EDU_LVL_UNI,2014
1,1,26.09,WEST WIMMERA,EDU_LVL_UNI,2014
1,6,156.53,WEST WIMMERA,EDU_LVL_UNI,2014
1,15,391.33,WEST WIMMERA,EDU_LVL_UNI,2014
1,70,30.97,HUME,EDU_LVL_UNI,2014
1,3,1.33,HUME,EDU_LVL_UNI,2014
1,1080,477.87,HUME,EDU_LVL_UNI,2014
1,478,211.5,HUME,EDU_LVL_UNI,2014
1,3,1.33,HUME,EDU_LVL_UNI,2014
1,63,38.5,KINGSTON,EDU_LVL_UNI,2014
1,3,1.83,KINGSTON,EDU_LVL_UNI,2014
1,365,223.08,KINGSTON,EDU_LVL_UNI,2014
1,306,187.02,KINGSTON,EDU_LVL_UNI,2014
1,71,43.35,KNOX,EDU_LVL_UNI,2014
1,415,253.36,KNOX,EDU_LVL_UNI,2014
1,275,167.89,KNOX,EDU_LVL_UNI,2014
1,3,1.83,KNOX,EDU_LVL_UNI,2014
1,62,82.69,LATROBE,EDU_LVL_UNI,2014
